0711 16:03:43885 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 249
0711 16:04:08558 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 243
0711 16:04:08559 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 243
0711 16:04:08564 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 244
0711 16:04:08565 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 244
0711 16:04:08570 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 245
0711 16:04:08571 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 245
0711 16:04:08577 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 246
0711 16:04:08577 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 246
0711 16:04:08583 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 247
0711 16:04:08584 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 247
0711 16:04:08590 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 248
0711 16:04:08590 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 248
0711 16:04:08596 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 249
0711 16:04:08596 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 249
0711 16:04:08602 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 250
0711 16:04:08602 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 250
0711 16:04:08608 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 251
0711 16:04:08609 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 251
0711 16:04:08615 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 252
0711 16:04:08615 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 252
0711 16:04:08621 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 253
0711 16:04:08621 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 253
0711 16:04:08627 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 254
0711 16:04:08627 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 254
0711 16:04:08635 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 255
0711 16:04:08636 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 255
0711 16:04:08648 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 256
0711 16:04:08650 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 256
0711 16:04:09209 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 234
0711 16:04:09210 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 234
0711 16:04:09213 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 235
0711 16:04:09213 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 235
0711 16:04:09217 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 236
0711 16:04:09217 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 236
0711 16:04:09221 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 237
0711 16:04:09221 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 237
0711 16:04:09226 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 238
0711 16:04:09226 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 238
0711 16:04:09231 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 239
0711 16:04:09231 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 239
0711 16:04:09236 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 240
0711 16:04:09237 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 240
0711 16:04:09243 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 241
0711 16:04:09243 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 241
0711 16:04:09249 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 242
0711 16:04:09249 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 242
0711 16:04:09254 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 243
0711 16:04:09255 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 243
0711 16:04:09261 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 244
0711 16:04:09261 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 244
0711 16:04:09267 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 245
0711 16:04:09267 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 245
0711 16:04:09273 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 246
0711 16:04:09274 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 246
0711 16:04:09279 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 247
0711 16:04:09280 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 247
0711 16:04:09286 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 248
0711 16:04:09286 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 248
0711 16:04:09292 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 249
0711 16:04:09292 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 249
0711 16:04:09298 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 250
0711 16:04:09298 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 250
0711 16:04:09304 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 251
0711 16:04:09305 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 251
0711 16:04:09311 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 252
0711 16:04:09312 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 252
0711 16:04:09317 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 253
0711 16:04:09318 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 253
0711 16:04:09323 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 254
0711 16:04:09324 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 254
0711 16:04:09331 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 255
0711 16:04:09332 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 255
0711 16:04:09344 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 256
0711 16:04:09346 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 256
0711 16:04:09795 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 234
0711 16:04:09796 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 234
0711 16:04:09798 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 235
0711 16:04:09799 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 235
0711 16:04:09802 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 236
0711 16:04:09803 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 236
0711 16:04:09806 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 237
0711 16:04:09807 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 237
0711 16:04:09812 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 238
0711 16:04:09812 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 238
0711 16:04:09817 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 239
0711 16:04:09817 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 239
0711 16:04:09822 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 240
0711 16:04:09822 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 240
0711 16:04:09828 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 241
0711 16:04:09828 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 241
0711 16:04:09834 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 242
0711 16:04:09834 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 242
0711 16:04:09840 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 243
0711 16:04:09840 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 243
0711 16:04:09846 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 244
0711 16:04:09846 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 244
0711 16:04:09852 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 245
0711 16:04:09853 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 245
0711 16:04:09858 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 246
0711 16:04:09859 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 246
0711 16:04:09865 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 247
0711 16:04:09865 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 247
0711 16:04:09871 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 248
0711 16:04:09871 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 248
0711 16:04:09877 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 249
0711 16:04:09878 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 249
0711 16:04:09883 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 250
0711 16:04:09884 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 250
0711 16:04:09890 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 251
0711 16:04:09890 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 251
0711 16:04:09896 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 252
0711 16:04:09896 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 252
0711 16:04:09902 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 253
0711 16:04:09903 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 253
0711 16:04:09909 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 254
0711 16:04:09909 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 254
0711 16:04:09916 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 255
0711 16:04:09918 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 255
0711 16:04:09934 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 0, y: 256
0711 16:04:09936 :: Some neighboring terrains could not be updated properly. TerrainNum: 0, x: 1, y: 256
